XB,FWMJ,CZMJ,YZJ,FWMJ.1,FWZJ,SFAJ,Age,RentType,BuyerAge,MonthlyRentUnitArea,In_Province,In_City,Label
1,1164.4,49.0,483.5,130.86,1458173.0,1.0,33,0.0,30,11.775641025641026,0,0,0
0,159.49,159.49,500.0,118.46,1317630.0,1.0,38,1.0,35,3.134992789516584,1,0,0
0,75.82,16.0,400.0,47.53,1500000.0,1.0,31,0.0,27,25.0,1,0,0
1,82.8425,82.8425,2062.5,87.75,720000.0,1.0,26,1.0,24,24.85772201525253,1,0,0
1,68.87,68.87,800.0,89.02,397860.0,1.0,34,1.0,31,11.616088282270944,1,0,0
1,559.84,20.0,1500.0,122.61,1382489.0,1.0,40,0.0,37,75.0,0,0,0
0,88.59,88.59,2300.0,183.43,4121559.0,1.0,31,1.0,27,25.962298227790946,0,0,0
0,88.32,88.32,500.0,77.13,100000.0,0.0,55,1.0,54,5.661231884057972,1,0,0
0,52.71,52.71,1800.0,89.49,721746.0,1.0,30,1.0,26,34.14911781445646,1,0,0
1,83.76,83.76,2000.0,89.37,1060000.0,1.0,38,1.0,37,23.87774594078319,1,0,0
1,86.11,86.11,1600.0,88.19,1018290.0,1.0,37,1.0,36,18.58088491464406,1,0,0
0,89.5,12.0,800.0,56.02,324115.0,1.0,31,0.0,30,66.66666666666667,1,0,0
0,86.33,86.33,3000.0,123.62,1300000.0,0.0,34,1.0,30,34.75037646241168,1,0,0
1,97.67,9.2,960.0,109.4,1180000.0,1.0,28,0.0,27,104.34782608695652,1,0,0
1,76.64,42.0,2800.0,98.1,1000000.0,1.0,33,0.0,31,66.66666666666667,1,0,0
0,62.02,62.02,1000.0,76.89,735000.0,1.0,42,1.0,39,16.123831022250886,1,0,0
0,83.13,54.0,950.0,117.31,1400000.0,1.0,32,0.0,30,25.42168674698795,1,0,0
0,117.55,12.0,1200.0,128.64,514431.0,1.0,42,0.0,41,100.0,1,0,0
0,91.08,30.0,2000.0,121.2,1147205.0,1.0,53,0.0,50,66.66666666666667,1,0,0
0,86.06,86.06,3000.0,76.84,1370000.0,1.0,39,1.0,37,34.8594004183128,1,0,0
0,65.19,32.0,2130.0,133.92,1776044.0,1.0,27,0.0,24,66.5625,1,0,0
0,96.74,96.74,1650.0,98.42,597799.0,1.0,34,1.0,32,17.056026462683484,1,0,0
0,120.05,120.05,3000.0,119.76,1480253.0,1.0,37,1.0,34,24.989587671803417,1,0,0
0,78.09,78.09,1000.0,135.52,1329096.0,1.0,34,1.0,32,12.805736970162632,1,0,0
1,61.39,61.39,1000.0,102.81,456830.0,1.0,35,1.0,33,16.289297931259163,1,0,0
0,142.6,142.6,833.0,105.07,1534644.0,1.0,39,1.0,36,5.8415147265077145,1,0,0
1,578.94,15.0,200.0,118.52,1320950.0,1.0,26,0.0,22,13.333333333333334,1,0,0
1,64.88,64.88,1500.0,58.7,900000.0,1.0,37,1.0,34,23.119605425400746,0,0,0
1,54.32,54.32,1600.0,89.22,1054759.0,1.0,29,1.0,27,29.455081001472752,1,0,0
0,117.04,9.0,1200.0,116.72,2132569.0,1.0,43,0.0,42,133.33333333333334,1,0,0
0,73.93333333333334,73.93333333333334,766.6666666666666,174.92,2352710.0,1.0,33,1.0,29,11.514300383558334,1,0,0
0,124.15,111.67,650.0,94.96,656896.0,1.0,32,0.0,28,5.820721769499418,1,0,0
0,88.265,51.86,2183.0,110.33,2710365.0,1.0,45,0.5,44,48.90826564739608,1,0,0
0,49.62,49.62,1600.0,85.19,1150000.0,1.0,32,1.0,29,32.24506247480855,1,0,0
0,103.11,34.3,500.0,103.85,880000.0,1.0,42,0.0,40,14.57725947521866,1,0,0
1,86.66,10.0,200.0,81.86,540000.0,0.0,39,0.0,37,20.0,1,0,0
0,70.75,70.75,1000.0,86.19,1350000.0,1.0,42,1.0,38,14.134275618374556,1,0,0
0,125.48,125.48,1000.0,50.87,363923.0,1.0,38,1.0,33,7.969397513547975,1,0,0
0,105.07,105.07,760.0,106.13,700000.0,1.0,32,1.0,29,7.233273056057866,0,0,0
1,38.51,38.51,1000.0,105.68,1265723.0,1.0,28,1.0,26,25.967281225655675,1,0,0
1,62.53,62.53,1600.0,47.29,345000.0,1.0,28,1.0,24,25.587717895410204,0,0,0
1,47.98,25.0,500.0,122.03,850000.0,1.0,29,0.0,25,20.0,1,0,0
0,78.91,78.91,1500.0,97.69,501961.0,1.0,33,1.0,29,19.00899759219364,1,0,0
0,146.92,45.0,2400.0,105.33,1067000.0,0.0,50,0.0,48,53.333333333333336,1,0,0
0,404.64,404.64,600.0,98.68,933000.0,1.0,30,1.0,29,1.482799525504152,1,0,0
0,61.64,61.64,1200.0,122.24,1013866.0,0.0,47,1.0,43,19.46787800129786,1,0,0
0,337.75,30.0,416.7,93.27,1373656.44,1.0,30,0.0,26,13.89,1,0,0
1,114.635,114.635,1250.0,133.68,1582390.0,0.0,33,1.0,30,10.841853836430102,1,0,0
0,397.65,40.0,975.0,111.71,900000.0,1.0,30,0.0,27,24.375,1,0,0
1,79.89,79.89,2000.0,78.2,535870.0,1.0,45,1.0,44,25.03442233070472,1,0,0
0,87.0,87.0,1700.0,172.89,1855707.0,1.0,41,1.0,40,19.54022988505747,1,1,0
1,64.7,64.7,500.0,88.34,544025.0,0.0,40,1.0,36,7.727975270479134,0,0,0
0,105.81,11.2,990.0,64.06,605887.0,1.0,37,0.0,36,88.39285714285715,1,0,0
1,80.26,80.26,600.0,92.83,604323.0,1.0,32,1.0,28,7.4757039621231,1,1,0
1,94.34,94.34,2300.0,89.96,511000.0,1.0,35,1.0,32,24.37990248039008,1,0,0
0,83.5,83.5,700.0,83.5,710000.0,1.0,31,1.0,27,8.383233532934131,1,0,0
1,119.21,119.21,1183.0,110.96,1781354.3,1.0,41,1.0,40,9.923664122137405,1,0,0
0,102.24333333333334,26.33333333333333,500.0,86.9,611616.0,1.0,36,0.0,34,19.012345679012345,1,0,0
1,88.3,88.3,1000.0,123.2,1020000.0,1.0,32,1.0,29,11.32502831257078,1,0,0
0,79.35,12.0,600.0,87.33,1260000.0,1.0,30,0.0,26,50.0,1,0,0
0,414.45,78.0,950.0,111.53,410215.0,1.0,30,0.0,27,12.203947368421051,1,0,0
1,44.14,44.14,750.0,90.13,614235.0,1.0,29,1.0,25,16.991391028545536,1,0,0
0,79.41000000000001,79.41000000000001,1766.6666666666667,127.46,1710058.0,1.0,34,1.0,32,22.24858067998115,0,0,0
1,86.63,40.0,2000.0,104.18,419043.0,0.0,39,0.0,34,50.0,0,0,0
1,86.67428571428572,86.67428571428572,5271.428571428572,85.51,508785.0,1.0,33,1.0,31,54.79975567809028,1,0,0
1,143.65,143.65,2200.0,129.24,545103.0,1.0,41,1.0,37,15.315001740341106,1,0,0
0,94.39,94.39,2250.0,108.83,1239356.0,1.0,33,1.0,29,24.972036545259996,1,0,0
0,85.54,25.0,1500.0,66.26,1010000.0,1.0,35,0.0,32,60.0,1,0,0
1,107.6,107.6,1000.0,81.7,569041.0,1.0,36,1.0,34,9.29368029739777,1,0,0
0,128.97,21.8,1810.0,52.08,380000.0,0.0,28,0.0,25,83.02752293577981,0,0,0
1,79.78,30.0,500.0,73.06,486156.0,1.0,32,0.0,28,16.666666666666668,1,0,0
0,49.16,49.16,900.0,126.17,651038.0,1.0,30,1.0,29,18.307567127746136,1,0,0
0,92.48,92.48,1500.0,115.54,1051761.0,1.0,37,1.0,33,16.219723183391004,1,0,0
0,81.45,75.59,1200.0,90.87,690067.0,1.0,37,0.5,35,16.13481611133642,1,0,0
1,93.66,12.0,1000.0,115.29,1048125.0,1.0,29,0.0,24,83.33333333333333,1,0,0
0,108.42,20.0,1500.0,106.62,2873346.0,1.0,28,0.0,26,75.0,1,0,0
0,408.76,408.76,4400.0,121.75,2709480.75,1.0,35,1.0,31,12.699673176324245,1,0,0
0,114.83,112.0,800.0,106.06,520000.0,1.0,36,0.0,32,7.142857142857143,1,1,0
0,50.51,50.51,1200.0,104.57,1953571.0,1.0,37,1.0,33,23.75767174816868,1,0,0
0,132.45,81.225,800.0,151.93,1159000.0,1.0,37,0.5,33,16.35334088335221,1,0,0
1,129.8,129.8,2000.0,99.15,400000.0,0.0,44,1.0,39,15.408320493066254,1,0,0
0,51.5,51.5,1500.0,100.36,1880000.0,1.0,28,1.0,26,29.12621359223301,0,0,0
0,122.38,122.38,200.0,119.66,1098077.0,1.0,42,1.0,41,1.6342539630658606,0,0,0
0,79.15,79.15,1660.0,81.36,556604.0,0.0,33,1.0,32,20.972836386607707,1,0,0
0,118.15,118.15,1200.0,129.34,1000000.0,1.0,28,1.0,26,10.156580617858651,1,0,0
0,72.42,72.42,800.0,98.84,1122166.0,1.0,38,1.0,36,11.04667219000276,1,0,0
1,500.56,30.0,800.0,108.1,1201858.0,1.0,38,0.0,34,26.666666666666668,0,0,0
0,95.44,8.6,1230.0,55.38,600000.0,0.0,25,0.0,24,143.02325581395348,1,0,0
0,74.66,20.0,1800.0,70.45,839800.0,1.0,33,0.0,30,90.0,1,0,0
1,84.8,84.8,3100.0,116.9,427359.0,1.0,48,1.0,44,36.5566037735849,1,1,0
1,89.73,89.73,2500.0,112.82,2168559.0,1.0,37,1.0,34,27.86136186336788,1,0,0
1,110.08,110.08,2500.0,104.71,1020000.0,1.0,33,1.0,30,22.71075581395349,1,0,0
0,122.34,60.0,1250.0,123.61,2178750.0,1.0,39,0.0,35,20.83333333333333,1,0,0
0,79.22,79.22,1200.0,88.01,1093100.0,1.0,34,1.0,31,15.147689977278466,1,0,0
1,85.72,35.0,2600.0,98.88,1125465.0,1.0,49,0.0,48,74.28571428571429,1,0,0
0,91.54,91.54,1200.0,123.89,1485441.1,0.0,27,1.0,24,13.109023377758357,1,0,0
0,90.76,90.76,2000.0,87.09,2006800.0,1.0,33,1.0,30,22.036139268400174,1,0,0
1,84.44666666666667,53.94,366.6666666666667,128.96,896514.0,1.0,34,0.6666666666666666,31,6.878044108794396,1,0,0
1,99.09,99.09,583.0,81.84,320000.0,0.0,32,1.0,29,5.883540215965284,1,1,0
0,74.09,74.09,1200.0,81.74,479695.0,1.0,37,1.0,34,16.196517748684034,1,1,0
1,83.02,15.0,500.0,111.28,632961.0,1.0,33,0.0,31,33.333333333333336,1,0,0
1,108.605,36.5,2564.0,135.22,2187812.0,0.0,34,0.0,32,78.55747126436782,0,0,0
1,70.81,46.085,1100.0,113.54,1552921.6,1.0,40,0.5,37,27.89212969377858,1,0,0
1,77.23,77.23,1500.0,116.26,1160591.0,1.0,32,1.0,28,19.422504208209244,1,0,0
1,86.4,86.4,1900.0,102.91,774365.0,1.0,31,1.0,28,21.99074074074074,0,0,0
1,104.0,104.0,2600.0,86.36,1521700.0,1.0,42,1.0,37,25.0,0,0,0
0,103.496,29.976,397.0,79.34,400225.0,1.0,32,0.2,29,19.38121546961326,1,1,0
0,73.27,73.27,1800.0,76.53,1100000.0,1.0,36,1.0,34,24.566671216050228,0,0,0
0,87.61,87.61,2166.6666666666665,120.85,1288624.0,1.0,35,1.0,33,24.73081459498535,1,0,0
0,136.25,10.12,1057.0,51.44,755000.0,1.0,28,0.0,26,104.44664031620556,1,1,0
1,83.92,83.92,1400.0,84.01,635689.0,1.0,35,1.0,31,16.682554814108673,1,0,0
0,91.79,91.79,1500.0,79.74,685372.0,1.0,53,1.0,48,16.341649417147835,1,0,0
0,99.64,99.64,1600.0,102.27,1772723.0,1.0,29,1.0,28,16.057808109193093,1,0,0
0,77.54,77.54,2200.0,111.01,896234.0,1.0,49,1.0,45,28.37245292752128,1,0,0
0,85.28,10.0,1200.0,84.26,1200000.0,1.0,36,0.0,34,120.0,1,0,0
0,42.79,42.79,700.0,116.83,1271804.0,1.0,32,1.0,30,16.35896237438654,1,1,0
0,85.16,20.0,500.0,97.77,1182085.0,1.0,27,0.0,26,25.0,1,0,0
1,105.98,15.0,1000.0,73.57,530000.0,1.0,35,0.0,32,66.66666666666667,1,0,0
1,89.03,89.03,2000.0,93.3,582853.0,1.0,38,1.0,33,22.464337863641468,1,0,0
1,284.4,40.0,800.0,112.13,971064.0,1.0,30,0.0,29,20.0,1,0,0
1,84.16,84.16,500.0,59.69,250000.0,1.0,47,1.0,44,5.941064638783271,1,0,0
1,98.97,98.97,500.0,110.47,1298179.0,1.0,34,1.0,32,5.05203597049611,1,0,0
1,195.34,195.34,20000.0,88.59,413171.0,1.0,47,1.0,45,102.38558410975736,1,0,0
1,123.74,30.0,2000.0,84.05,865742.0,1.0,53,0.0,49,66.66666666666667,1,0,0
0,89.13,89.13,2800.0,87.3,261900.0,1.0,33,1.0,32,31.41478738920678,1,1,0
0,55.17,55.17,500.0,54.32,590000.0,1.0,36,1.0,32,9.06289650172195,0,0,0
0,72.89,10.0,2000.0,112.95,674847.0,1.0,42,0.0,40,200.0,1,0,0
0,88.79,88.79,1500.0,135.03,3370000.0,1.0,36,1.0,35,16.893794346210157,1,0,0
1,65.82,65.82,2800.0,115.73,1554064.0,1.0,25,1.0,22,42.54026131874811,1,0,0
0,46.24,46.24,900.0,109.92,814213.0,1.0,35,1.0,33,19.463667820069205,1,0,0
1,96.15,96.15,1000.0,106.6,801900.0,1.0,33,1.0,31,10.400416016640666,1,0,0
1,78.26,78.26,1440.0,65.6,939000.0,1.0,34,1.0,30,18.400204446716074,0,0,0
0,50.69,50.69,2000.0,53.28,615000.0,0.0,53,1.0,51,39.45551390806865,1,1,0
1,64.14,9.7,1082.0,96.89,1230000.0,1.0,29,0.0,28,111.54639175257732,0,0,0
1,83.14,12.1,1250.0,84.47,455125.0,1.0,29,0.0,28,103.30578512396694,1,0,0
0,115.21,115.21,1500.0,84.55,1316600.0,1.0,30,1.0,28,13.019703150768164,1,0,0
1,1210.99,25.0,550.0,78.4,346686.0,1.0,43,0.0,41,22.5,1,0,0
1,46.33,46.33,1000.0,130.65,1239867.0,1.0,43,1.0,41,21.58428663932657,1,0,0
1,77.01,77.01,400.0,126.91,280000.0,0.0,36,1.0,32,5.194130632385404,0,0,0
0,84.88,84.88,500.0,94.28,445756.0,1.0,34,1.0,30,5.89066918001885,1,1,0
0,87.36,87.36,1040.0,84.09,1532629.0,1.0,35,1.0,30,11.904761904761903,1,0,0
1,70.65,20.0,1100.0,70.32,810000.0,0.0,31,0.0,29,55.0,1,0,0
1,80.56,20.0,500.0,102.66,740359.0,1.0,41,0.0,38,25.0,0,0,0
1,77.98,77.98,1333.3333333333333,104.0,580000.0,1.0,39,1.0,34,17.070430361059312,1,0,0
0,69.08,69.08,1400.0,120.86,1368690.31,1.0,42,1.0,38,20.26635784597568,1,0,0
1,98.18,20.0,1000.0,75.43,1288000.0,1.0,30,0.0,27,50.0,1,0,0
1,78.105,78.105,950.0,118.87,581572.0,1.0,31,1.0,27,14.971208708322091,1,0,0
0,75.89,75.89,1300.0,109.33,1722970.0,1.0,32,1.0,30,17.130056660956647,1,0,0
0,295.4,97.0,800.0,93.92,540000.0,1.0,35,0.0,32,8.24742268041237,1,0,0
1,82.08,82.08,1333.3333333333333,124.73,823218.0,1.0,38,1.0,36,16.735328509480432,1,0,0
0,85.48,10.0,500.0,87.74,465022.0,1.0,43,0.0,42,50.0,1,0,0
1,133.16,133.16,2000.0,133.16,1000000.0,0.0,42,1.0,40,15.019525382997898,0,0,0
0,112.57,10.0,800.0,120.97,1836083.0,1.0,41,0.0,37,80.0,1,0,0
0,86.4,86.4,1000.0,91.11,1476863.66,1.0,28,1.0,26,11.574074074074073,1,0,0
0,75.6,75.6,500.0,99.31,329023.0,1.0,29,1.0,26,6.613756613756614,0,0,0
1,59.87,16.0,800.0,103.8,775490.0,1.0,55,0.0,52,50.0,1,0,0
1,81.59,81.59,1100.0,62.65,780000.0,1.0,32,1.0,29,13.482044368182375,1,0,0
0,42.99,42.99,2000.0,84.68,545763.0,1.0,31,1.0,28,46.52244708071645,1,0,0
1,71.62,71.62,400.0,74.46,628933.0,1.0,32,1.0,28,5.585032113934655,1,0,0
1,84.59,10.0,700.0,93.09,444564.0,1.0,37,0.0,36,70.0,1,0,0
0,121.11,121.11,2300.0,88.16,632483.0,1.0,41,1.0,39,18.99099991743044,0,0,0
0,78.9,78.9,1500.0,116.17,1760051.0,1.0,33,1.0,32,19.011406844106464,0,0,0
1,56.71,56.71,1260.0,88.56,1381854.0,1.0,28,1.0,27,22.21830365014988,1,0,0
1,92.01,17.0,2100.0,74.81,572193.0,1.0,42,0.0,38,123.52941176470588,1,0,0
0,88.01,9.3,966.0,108.54,1823146.0,1.0,27,0.0,25,103.87096774193547,1,0,0
1,53.09,53.09,2000.0,90.74,663604.0,1.0,27,1.0,25,37.67187794311546,1,0,0
1,57.18,57.18,880.0,80.04,490000.0,0.0,49,1.0,46,15.389996502273522,0,0,0
0,104.42,104.42,2000.0,99.5,457448.0,1.0,35,1.0,31,19.15341888527102,1,1,0
1,87.16,15.0,500.0,96.74,393931.0,1.0,33,0.0,32,33.333333333333336,1,0,0
0,141.54,141.54,2800.0,141.54,1500000.0,1.0,42,1.0,39,19.782393669634025,0,0,0
1,182.46,182.46,5300.0,116.26,645521.0,0.0,37,1.0,35,29.047462457524936,0,0,0
1,89.21,29.73,1000.0,147.53,1509000.0,1.0,53,0.0,49,33.636057854019505,0,0,0
1,88.51,88.51,800.0,129.76,729204.0,0.0,49,1.0,47,9.038526720144615,1,0,0
0,89.94,89.94,700.0,93.42,1083397.0,1.0,35,1.0,31,7.78296642205915,1,0,0
0,89.64,30.0,600.0,50.46,472723.0,1.0,39,0.0,35,20.0,1,0,0
1,67.83,20.0,1000.0,108.24,627510.0,1.0,30,0.0,28,50.0,1,0,0
1,135.33,12.24,1530.0,88.1,2310000.0,1.0,29,0.0,27,125.0,1,0,0
1,100.72,30.0,1000.0,83.69,402884.0,1.0,48,0.0,44,33.333333333333336,1,0,0
0,38.87,38.87,500.0,106.47,791604.0,1.0,43,1.0,39,12.863390789812197,1,0,0
0,104.88,30.0,800.0,107.79,817436.0,1.0,48,0.0,44,26.666666666666668,1,0,0
1,64.63,64.63,866.6666666666666,94.67,326441.0,1.0,36,1.0,33,14.483655198052409,0,0,0
1,136.22,136.22,3300.0,77.55,476770.0,1.0,33,1.0,32,24.22551754514756,1,0,0
1,288.33,70.0,750.0,107.45,499242.0,1.0,47,0.0,45,10.714285714285714,1,0,0
0,71.24,71.24,1500.0,76.68,836000.0,1.0,35,1.0,33,21.055586749017408,1,0,0
0,98.43,98.43,1800.0,142.32,1280000.0,0.0,55,1.0,51,18.28710758914965,0,0,0
1,115.91,30.0,300.0,115.91,400000.0,0.0,32,0.0,28,10.0,1,0,0
1,72.53,72.53,200.0,135.21,1822086.0,1.0,39,1.0,34,2.757479663587481,1,0,0
1,88.72,30.0,3200.0,91.61,990629.0,1.0,29,0.0,25,106.66666666666669,1,0,0
1,88.28,35.0,1800.0,140.79,1484998.0,1.0,33,0.0,30,51.42857142857143,0,0,0
1,55.25,55.25,600.0,70.68,417012.0,0.0,52,1.0,48,10.85972850678733,1,0,0
0,87.58,20.0,500.0,97.43,476893.0,1.0,45,0.0,44,25.0,1,1,0
0,96.58,96.58,1400.0,109.58,1234739.0,1.0,31,1.0,27,14.49575481466142,0,0,0
0,105.01,105.01,1750.0,140.81,820443.0,1.0,51,1.0,47,17.122205344835624,0,0,0
0,85.7,85.7,200.0,117.82,548000.0,1.0,50,1.0,47,2.3337222870478413,1,0,0
0,71.225,71.225,1000.0,71.22,450000.0,0.0,50,1.0,46,14.040096210514935,1,0,0
0,113.91,113.91,12000.0,113.91,500000.0,0.0,40,1.0,35,105.34632604687911,1,0,0
0,88.94,88.94,1600.0,70.82,970234.0,1.0,26,1.0,21,17.98965594783,1,0,0
1,115.06,115.06,2500.0,89.03,1110000.0,1.0,37,1.0,34,21.72779419433339,1,0,0
1,132.14,132.14,2400.0,105.83,1200000.0,0.0,45,1.0,42,18.16255486605116,0,0,0
1,523.08,25.0,400.0,75.57,315154.0,1.0,35,0.0,34,16.0,1,0,0
0,83.07,20.0,3600.0,75.52,419118.0,0.0,49,0.0,47,180.0,1,0,0
0,122.97,60.0,1000.0,112.88,1009764.0,0.0,38,0.0,35,16.666666666666668,1,1,0
1,68.36,68.36,2000.0,129.55,3198317.12,1.0,39,1.0,38,29.256875365710943,1,1,0
1,98.62,20.0,260.0,86.27,336626.0,1.0,40,0.0,36,13.0,0,0,0
1,79.64,12.0,800.0,68.67,1030000.0,1.0,39,0.0,35,66.66666666666667,1,1,0
1,89.8,89.8,600.0,96.95,648388.0,1.0,43,1.0,40,6.6815144766147,0,0,0
1,206.9,10.0,200.0,87.94,2000000.0,0.0,30,0.0,27,20.0,1,0,0
1,138.12,9.3,1060.0,81.98,861461.0,0.0,25,0.0,23,113.9784946236559,1,1,0
0,78.14,78.14,1000.0,95.79,310000.0,1.0,35,1.0,32,12.79754287176862,1,1,0
0,143.93,143.93,1200.0,96.95,1286410.0,1.0,32,1.0,31,8.337386229417078,1,0,0
1,1846.815,6.0,448.8,89.08,491114.0,1.0,54,0.0,50,74.8,1,0,0
1,64.57,64.57,5000.0,77.02,635046.0,1.0,35,1.0,30,77.43534148985597,1,0,0
0,90.83,90.83,1500.0,127.69,1964549.3,1.0,33,1.0,30,16.51436749972476,1,0,0
1,99.29,99.29,1000.0,87.24,316558.0,1.0,43,1.0,40,10.071507704703391,0,0,0
1,64.44,64.44,1400.0,79.2,1050000.0,1.0,34,1.0,32,21.72563625077592,1,0,0
1,128.74,7.1,1160.0,124.85,444779.0,1.0,41,0.0,40,163.38028169014086,1,0,0
1,54.5,54.5,700.0,84.77,485140.0,0.0,49,1.0,47,12.844036697247706,1,0,0
1,74.72,74.72,2000.0,75.72,1090000.0,1.0,36,1.0,34,26.76659528907923,1,0,0
1,74.27,74.27,2000.0,178.99,2310675.0,1.0,42,1.0,38,26.928773394371888,1,0,0
1,99.32,60.0,70.0,122.87,1129176.16,0.0,48,0.0,43,1.1666666666666667,1,1,0
1,130.14,40.0,1200.0,106.19,749241.0,0.0,37,0.0,32,30.0,1,0,0
1,107.92,30.0,600.0,82.21,992629.0,1.0,34,0.0,33,20.0,1,0,0
0,68.54,30.0,1400.0,113.76,1555000.0,1.0,31,0.0,28,46.66666666666666,1,0,0
0,90.13,90.13,1200.0,89.73,646732.0,0.0,9,1.0,6,13.314101852879174,1,0,0
1,75.93,75.93,1400.0,52.18,636000.0,1.0,38,1.0,33,18.43803503226656,1,1,0
1,152.84,152.84,3000.0,90.77,810000.0,0.0,46,1.0,43,19.62836953677048,1,0,0
0,140.7,140.7,1560.0,103.41,2880000.0,1.0,29,1.0,25,11.087420042643924,1,0,0
1,53.93,53.93,1000.0,77.75,563363.0,1.0,50,1.0,48,18.54255516410161,1,0,0
1,91.47,91.47,700.0,110.02,371429.0,1.0,43,1.0,41,7.652782333005357,1,0,0
0,84.67,84.67,1200.0,89.09,585000.0,1.0,32,1.0,30,14.172670367308374,1,0,0
0,65.95,65.95,1667.0,67.64,807536.0,1.0,37,1.0,35,25.27672479150872,1,0,0
1,49.57,49.57,13113.18,117.38,2750000.0,1.0,48,1.0,44,264.5386322372403,1,1,0
1,88.56,88.56,900.0,92.4,880000.0,1.0,35,1.0,31,10.16260162601626,1,0,0
0,94.08,58.08,800.0,88.14,551791.0,1.0,40,0.0,39,13.774104683195592,1,0,0
0,69.08,69.08,1500.0,131.28,1720000.0,1.0,34,1.0,29,21.713954834973944,1,0,0
0,57.52,57.52,1000.0,88.16,1113041.16,1.0,33,1.0,30,17.385257301808064,1,0,0
1,160.19,12.0,592.5,52.73,548206.0,1.0,38,0.0,36,49.375,1,0,0
0,100.71,100.71,625.0,106.43,1134857.0,1.0,33,1.0,28,6.205937841326582,1,0,0
1,71.465,26.17,791.5,76.79,410000.0,0.0,37,0.5,34,30.17347117574908,1,0,0
0,71.92,25.5,500.0,75.62,509724.0,1.0,38,0.0,34,19.607843137254903,1,0,0
0,99.34,12.0,1000.0,83.99,365000.0,1.0,36,0.0,32,83.33333333333333,1,0,0
0,79.76,79.76,1000.0,95.3,1677852.75,1.0,31,1.0,28,12.537612838515546,1,0,0
1,76.45,76.45,1600.0,111.59,1058589.0,1.0,39,1.0,37,20.92871157619359,0,0,0
0,86.34,86.34,800.0,86.64,928987.0,1.0,43,1.0,40,9.26569376882094,1,0,0
0,47.46,47.46,2100.0,75.73,1312898.0,1.0,28,1.0,26,44.24778761061947,0,0,0
0,82.28,82.28,1400.0,125.51,2283152.0,1.0,34,1.0,31,17.01507049100632,1,0,0
0,90.18,90.18,2100.0,76.38,600000.0,1.0,42,1.0,38,23.28675981370592,1,0,0
0,82.84,82.84,2000.0,115.73,885089.0,1.0,37,1.0,34,24.142926122646063,1,0,0
1,77.44,77.44,1300.0,98.44,998149.21,1.0,33,1.0,29,16.787190082644628,0,0,0
0,85.73,85.73,1366.6666666666667,115.44,986055.0,1.0,36,1.0,33,15.941521832108558,1,0,0
1,120.81,120.81,2000.0,70.11,585317.0,1.0,28,1.0,24,16.554920950252463,1,0,0
1,77.87,77.87,666.5,69.73,347664.0,1.0,34,1.0,30,8.560789604648344,1,0,0
0,78.23,30.0,833.33,70.07,800000.0,1.0,26,0.0,25,27.77766666666667,1,0,0
1,34.08,34.08,800.0,81.78,862155.0,1.0,29,1.0,27,23.474178403755868,1,0,0
1,100.0,100.0,1500.0,51.88,800000.0,1.0,25,1.0,22,15.0,1,0,0
1,101.63,55.825,900.0,81.65,571000.0,1.0,33,0.5,30,19.45703204735661,1,0,0
1,124.12,116.0,4010.0,100.65,1265285.0,1.0,31,0.0,27,34.56896551724138,0,0,0
1,87.91,30.0,400.0,84.77,435646.0,1.0,37,0.0,33,13.333333333333334,1,0,0
1,128.71,15.0,1000.0,87.05,1390000.0,1.0,28,0.0,26,66.66666666666667,0,0,0
0,53.67,53.67,1000.0,109.8,595000.0,1.0,41,1.0,39,18.63238308179616,1,0,0
0,91.56,91.56,800.0,60.15,430000.0,1.0,37,1.0,36,8.73743993010048,1,0,0
0,80.84,80.84,1900.0,136.28,1930000.0,1.0,33,1.0,31,23.503216229589317,1,0,0
0,69.94,69.94,1500.0,54.64,530000.0,1.0,38,1.0,35,21.44695453245639,1,1,0
1,107.79,107.79,1200.0,89.14,900000.0,1.0,36,1.0,34,11.13275814082939,1,0,0
0,96.48,96.48,1100.0,98.46,1073706.68,0.0,29,1.0,26,11.40132669983416,1,0,0
0,70.16,20.0,700.0,88.0,1280000.0,1.0,48,0.0,46,35.0,1,0,0
1,60.65,30.0,2000.0,49.42,450000.0,0.0,38,0.0,34,66.66666666666667,1,0,0
0,59.26,59.26,450.0,67.51,520000.0,0.0,26,1.0,24,7.593655079311508,1,0,0
1,90.83,90.83,600.0,103.01,1936304.0,1.0,40,1.0,37,6.605746999889904,1,0,0
0,42.57,42.57,300.0,106.63,1000000.0,1.0,37,1.0,32,7.047216349541931,1,0,0
1,147.49,147.49,5500.0,154.27,2700732.93,0.0,50,1.0,48,37.29066377381517,1,0,0
1,41.08,41.08,750.0,88.76,420580.0,1.0,40,1.0,38,18.2570593962999,1,0,0
0,127.41,127.41,3000.0,185.53,3756589.07,1.0,31,1.0,27,23.54603249352484,1,0,0
1,92.4,92.4,1350.0,130.02,1442312.0,1.0,32,1.0,30,14.610389610389609,1,0,0
1,80.65,80.65,1150.0,119.36,1373924.0,1.0,34,1.0,33,14.25914445133292,1,0,0
0,59.96,59.96,1800.0,71.0,818000.0,1.0,28,1.0,27,30.02001334222815,1,0,0
0,52.66,52.66,2200.0,89.69,757364.0,1.0,41,1.0,39,41.77744018230156,1,0,0
1,130.01,130.01,3800.0,86.62,701888.0,1.0,36,1.0,35,29.228520883009,1,0,0
0,126.92,30.0,733.0,80.67,800000.0,0.0,36,0.0,32,24.433333333333334,1,0,0
